;stage;fecha_hecho;poblacion;territorio;caracteristica;patrimonio;latitud;longitud;caso;valor;cantidad;id;nombre_barrio;codigo_barrio;codigo_comuna;lugar;sede_receptora;id;sexo;edad;estado_civil;grupo_actor;actividad_delictiva;parentesco;ocupacion;discapacidad;grupo_especial;medio_transporte;nivel_academico;testigo;id;conducta;modalidad;caracterizacion;conducta_especial;arma_medio;articulo_penal;categoria_penal;id;bien;categoria_bien;grupo_bien;modelo;color;permiso;unidad_medida
187956;HS_HURTO_GENERAL_2010_593;2003-03-11 10:30:00;07ab83f0191239f2f355a666b55c3f1add2229c7;720c89f48a233fdc06b1d180f1531d73357a2ce8;e56f69b049f0569379756c7843638d0b6d852d82;f7128cfdd42f1cff296f24fa465f1d2fa7ca0c92;6,282861;-75,565573;VERDADERO;3400000;1;720c89f48a233fdc06b1d180f1531d73357a2ce8;Bermejal-Los Alamos;#0404;4;Vehículo particular;Aranjuez;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;f7128cfdd42f1cff296f24fa465f1d2fa7ca0c92;Cemento;Materiales y elementos para la construcción;Mercancía;-1;Sin dato;Sin dato;Sin dato
187957;HS_HURTO_GENERAL_2010_600;2003-03-11 13:15:00;07ab83f0191239f2f355a666b55c3f1add2229c7;a6c6d61a51ef4a900455c654d6e3fbec14be5311;e56f69b049f0569379756c7843638d0b6d852d82;d5b1987f2ce41020b1602448a22654b753a9114b;6,23182;-75,582665;VERDADERO;1799999,875;1;a6c6d61a51ef4a900455c654d6e3fbec14be5311;Tenche;#1502;15;Vehículo particular;Belén;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;d5b1987f2ce41020b1602448a22654b753a9114b;Artículos y ropa de cama;Accesorios del hogar;Mercancía;-1;Sin dato;Sin dato;Sin dato
187959;HS_HURTO_GENERAL_2013_493;2003-03-11 10:30:00;07ab83f0191239f2f355a666b55c3f1add2229c7;267003559eb81bde95e7e9a76efc84d7ca53c0be;351c2340f586cc48479956032af2465d65da8437;f7128cfdd42f1cff296f24fa465f1d2fa7ca0c92;6,282861;-75,565573;VERDADERO;3400000;1;267003559eb81bde95e7e9a76efc84d7ca53c0be;Bermejal-Los Alamos;#0404;4;Vehículo particular;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;351c2340f586cc48479956032af2465d65da8437;Hurto por piratería terrestre;Sin dato;Sin dato;A vehículo repartidor;Arma de fuego;Sin dato;Sin dato;f7128cfdd42f1cff296f24fa465f1d2fa7ca0c92;Cemento;Materiales y elementos para la construcción;Mercancía;-1;Sin dato;Sin dato;Sin dato
187960;HS_HURTO_GENERAL_2013_494;2003-03-11 13:15:00;07ab83f0191239f2f355a666b55c3f1add2229c7;1a3b599ec98a1a8b577878a8433b4d3eb1c1bf9a;351c2340f586cc48479956032af2465d65da8437;d5b1987f2ce41020b1602448a22654b753a9114b;6,23182;-75,582665;VERDADERO;1799999,875;1;1a3b599ec98a1a8b577878a8433b4d3eb1c1bf9a;Tenche;#1502;15;Vehículo particular;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;351c2340f586cc48479956032af2465d65da8437;Hurto por piratería terrestre;Sin dato;Sin dato;A vehículo repartidor;Arma de fuego;Sin dato;Sin dato;d5b1987f2ce41020b1602448a22654b753a9114b;Artículos y ropa de cama;Accesorios del hogar;Mercancía;-1;Sin dato;Sin dato;Sin dato
187970;HS_HURTO_GENERAL_2010_712;2003-03-26 08:45:00;07ab83f0191239f2f355a666b55c3f1add2229c7;765c5367c1c81b891000890208439248ced587df;e56f69b049f0569379756c7843638d0b6d852d82;4070bcaa616ad72a009cbde556d797a985844342;6,23109;-75,609136;VERDADERO;1853000,125;1;765c5367c1c81b891000890208439248ced587df;Los Alpes;#1615;16;Vehículo particular;Belén;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;4070bcaa616ad72a009cbde556d797a985844342;Papel;Librería, Papelería y útiles;Mercancía;-1;Sin dato;Sin dato;Sin dato
187977;HS_HURTO_GENERAL_2010_768;2003-04-02 06:20:00;07ab83f0191239f2f355a666b55c3f1add2229c7;2beacc26687a0882567a53a04f75e520083e8b24;e56f69b049f0569379756c7843638d0b6d852d82;e26174fd77cddc039bd5b8feb8347cc9a1dbc93f;6,197442;-75,58981;VERDADERO;2950000;1;2beacc26687a0882567a53a04f75e520083e8b24;Guayabal;#1510;15;Vía pública;Belén;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;e26174fd77cddc039bd5b8feb8347cc9a1dbc93f;Carne;Alimento;Mercancía;-1;Sin dato;Sin dato;Sin dato
187978;HS_HURTO_GENERAL_2013_628;2003-04-02 01:00:00;07ab83f0191239f2f355a666b55c3f1add2229c7;d7721702da3afda0dd4cffb5296a29a4f6a88f00;351c2340f586cc48479956032af2465d65da8437;7bc374ff497b733925db62d0d0f81ae8342926b7;6,264449;-75,567377;VERDADERO;14999999;1;d7721702da3afda0dd4cffb5296a29a4f6a88f00;Sevilla;#0407;4;Vehículo particular;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;351c2340f586cc48479956032af2465d65da8437;Hurto por piratería terrestre;Sin dato;Sin dato;A vehículo repartidor;Arma de fuego;Sin dato;Sin dato;7bc374ff497b733925db62d0d0f81ae8342926b7;Ropa exterior;Prendas de vestir y accesorios;Mercancía;-1;Sin dato;Sin dato;Sin dato
187980;HS_HURTO_GENERAL_2013_640;2003-04-03 11:30:00;07ab83f0191239f2f355a666b55c3f1add2229c7;35cd604efbf5ab8050c75ad7e171422e106a90f0;351c2340f586cc48479956032af2465d65da8437;5ae7d6cf2827f7968abcb5e124fffb51264182a5;6,212713;-75,595352;VERDADERO;5000000;1;35cd604efbf5ab8050c75ad7e171422e106a90f0;Diego Echavarría;#1607;16;Vía pública;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;351c2340f586cc48479956032af2465d65da8437;Hurto por piratería terrestre;Sin dato;Sin dato;A vehículo repartidor;Arma de fuego;Sin dato;Sin dato;5ae7d6cf2827f7968abcb5e124fffb51264182a5;Sin dato mercancías;Sin dato mercancías;Mercancía;-1;Sin dato;Sin dato;Sin dato
187981;HS_HURTO_GENERAL_2013_641;2003-04-03 14:10:00;07ab83f0191239f2f355a666b55c3f1add2229c7;056e903166c589a4cc35b297022d90b681d26820;351c2340f586cc48479956032af2465d65da8437;6ecfde1ad66f52a5baf740fcde644c1a3b8ac60a;6,192707;-75,575327;VERDADERO;6000000;1;056e903166c589a4cc35b297022d90b681d26820;El Castillo;#1414;14;Vehículo particular;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;351c2340f586cc48479956032af2465d65da8437;Hurto por piratería terrestre;Sin dato;Sin dato;A vehículo repartidor;Arma de fuego;Sin dato;Sin dato;6ecfde1ad66f52a5baf740fcde644c1a3b8ac60a;Conservas;Alimento;Mercancía;-1;Sin dato;Sin dato;Sin dato
187982;HS_HURTO_GENERAL_2010_808;2003-04-04 12:10:00;07ab83f0191239f2f355a666b55c3f1add2229c7;382cad2aaf0b534cd7c9821e69df8ef089fc663c;e56f69b049f0569379756c7843638d0b6d852d82;cc2444ee9c4815a2df2608243ab62815a280512d;6,212828;-75,586618;VERDADERO;3894549;1;382cad2aaf0b534cd7c9821e69df8ef089fc663c;Campo Amor;#1507;15;Vía pública;Belén;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;cc2444ee9c4815a2df2608243ab62815a280512d;Telas;Otros elementos;Mercancía;-1;Sin dato;Sin dato;Sin dato
187988;HS_HURTO_GENERAL_2013_663;2003-04-04 12:10:00;07ab83f0191239f2f355a666b55c3f1add2229c7;35eacf93820c7bb8754010acaf1bf6307ebb6e05;351c2340f586cc48479956032af2465d65da8437;cc2444ee9c4815a2df2608243ab62815a280512d;6,212828;-75,586618;VERDADERO;3894549;1;35eacf93820c7bb8754010acaf1bf6307ebb6e05;Campo Amor;#1507;15;Vía pública;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;351c2340f586cc48479956032af2465d65da8437;Hurto por piratería terrestre;Sin dato;Sin dato;A vehículo repartidor;Arma de fuego;Sin dato;Sin dato;cc2444ee9c4815a2df2608243ab62815a280512d;Telas;Otros elementos;Mercancía;-1;Sin dato;Sin dato;Sin dato
187989;HS_HURTO_GENERAL_2013_679;2003-04-05 09:00:00;07ab83f0191239f2f355a666b55c3f1add2229c7;b9e20ca61623d1d203e3fd802c654553b5cdd7a7;5d7b4f0a73a53ae22a9bd6f796b6c40ad1d2be78;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;6,252015;-75,560276;VERDADERO;556702;1;b9e20ca61623d1d203e3fd802c654553b5cdd7a7;Los Ángeles;#1017;10;Vía pública;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;5d7b4f0a73a53ae22a9bd6f796b6c40ad1d2be78;Hurto por piratería terrestre;Sin dato;Sin dato;A vehículo repartidor;Sin dato;Sin dato;Sin dato;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;Carbohidratos y dulces;Alimento;Mercancía;-1;Sin dato;Sin dato;Sin dato
187993;HS_HURTO_GENERAL_2013_726;2003-04-09 08:30:00;07ab83f0191239f2f355a666b55c3f1add2229c7;7a154ad3b821ceb7ee2be5b1348bd6ed726b9f39;351c2340f586cc48479956032af2465d65da8437;6a47bea38061b2150f26194b8d650dc5563fea64;6,285614;-75,562805;VERDADERO;2000000;1;7a154ad3b821ceb7ee2be5b1348bd6ed726b9f39;San Isidro;#0402;4;Almacén tienda y otro;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;351c2340f586cc48479956032af2465d65da8437;Hurto por piratería terrestre;Sin dato;Sin dato;A vehículo repartidor;Arma de fuego;Sin dato;Sin dato;6a47bea38061b2150f26194b8d650dc5563fea64;Artículos de aseo personal;Accesorios del hogar;Mercancía;-1;Sin dato;Sin dato;Sin dato
187998;HS_HURTO_GENERAL_2010_929;2003-04-16 15:00:00;07ab83f0191239f2f355a666b55c3f1add2229c7;8496b000e0176c6c30ee5f0325e3873975af2ddb;e56f69b049f0569379756c7843638d0b6d852d82;323785c1beafad12c643b612b875b50d65842f29;;;VERDADERO;3506742;1;8496b000e0176c6c30ee5f0325e3873975af2ddb;Corazón de Jesús;#1008;10;Vía pública;Candelaria;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;323785c1beafad12c643b612b875b50d65842f29;Autopartes;Autoparte y elementos de la mecánica automotriz;Mercancía;-1;Sin dato;Sin dato;Sin dato
187999;HS_HURTO_GENERAL_2010_925;2003-04-16 09:00:00;07ab83f0191239f2f355a666b55c3f1add2229c7;6bcd6cf27c5cef2c0aedefe54103ab060e029c50;e56f69b049f0569379756c7843638d0b6d852d82;4956c893dc8096c4e096e9addae4c0a1356e6cc4;6,273367;-75,559544;VERDADERO;6000000;1;6bcd6cf27c5cef2c0aedefe54103ab060e029c50;Brasilia;#0414;4;Vía pública;Aranjuez;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;4956c893dc8096c4e096e9addae4c0a1356e6cc4;Cilíndros de gas;Elementos para guardar o almacenar;Mercancía;-1;Sin dato;Sin dato;Sin dato
188000;HS_HURTO_GENERAL_2010_928;2003-04-16 14:00:00;07ab83f0191239f2f355a666b55c3f1add2229c7;b25f4a94d43a0966880da7fa209da86d27b435b1;e56f69b049f0569379756c7843638d0b6d852d82;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;6,259466;-75,579777;VERDADERO;12000000;1;b25f4a94d43a0966880da7fa209da86d27b435b1;Nueva Villa de la Iguaná;#0725;7;Vía pública;Castilla;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;Carbohidratos y dulces;Alimento;Mercancía;-1;Sin dato;Sin dato;Sin dato
188027;HS_HURTO_GENERAL_2013_1056;2003-05-05 09:00:00;07ab83f0191239f2f355a666b55c3f1add2229c7;4763179e41858d4b7497085a6d1686fedc7a40df;351c2340f586cc48479956032af2465d65da8437;9eb5a1b79d303e73a8376a34f4759cc6c8d730e4;6,300266;-75,579588;FALSO;2300000;1;4763179e41858d4b7497085a6d1686fedc7a40df;Doce de Octubre No.2;#0603;6;Vía pública;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;351c2340f586cc48479956032af2465d65da8437;Hurto por piratería terrestre;Sin dato;Sin dato;A vehículo repartidor;Arma de fuego;Sin dato;Sin dato;9eb5a1b79d303e73a8376a34f4759cc6c8d730e4;Chocolate;Alimento;Mercancía;-1;Sin dato;Sin dato;Sin dato
188034;HS_HURTO_GENERAL_2013_1145;2003-05-10 07:15:00;d3d89a70f04822d3063e91e24bf8573ba12fedec;17c49e6502b9baffd85e9b66463d1ce770949ab2;351c2340f586cc48479956032af2465d65da8437;bb4a061d430f4a163b394d62ee0ec1df26172934;;;FALSO;5000000;1;17c49e6502b9baffd85e9b66463d1ce770949ab2;Miranda;#0415;4;Vía pública;Sin dato;d3d89a70f04822d3063e91e24bf8573ba12fedec;Hombre;45;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;351c2340f586cc48479956032af2465d65da8437;Hurto por piratería terrestre;Sin dato;Sin dato;A vehículo repartidor;Arma de fuego;Sin dato;Sin dato;bb4a061d430f4a163b394d62ee0ec1df26172934;Interior;Otros elementos;Mercancía;-1;Sin dato;Sin dato;Sin dato
188035;HS_HURTO_GENERAL_2013_1178;2003-05-12 09:05:00;07ab83f0191239f2f355a666b55c3f1add2229c7;5cf0e7904a11a58f87b8d940cc3067776122e0b4;351c2340f586cc48479956032af2465d65da8437;bc592ae507332deb424436a2ba2d3669fb1fca0f;;;FALSO;3500000;1;5cf0e7904a11a58f87b8d940cc3067776122e0b4;Prado;#1001;10;Vehículo particular;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;351c2340f586cc48479956032af2465d65da8437;Hurto por piratería terrestre;Sin dato;Sin dato;A vehículo repartidor;Arma de fuego;Sin dato;Sin dato;bc592ae507332deb424436a2ba2d3669fb1fca0f;Material de construcción;Materiales y elementos para la construcción;Mercancía;-1;Sin dato;Sin dato;Sin dato
188036;HS_HURTO_GENERAL_2010_1399;2003-05-13 04:55:00;07ab83f0191239f2f355a666b55c3f1add2229c7;3251932fd92e3445e9f414d2e1584a0c5b650067;e56f69b049f0569379756c7843638d0b6d852d82;5ae7d6cf2827f7968abcb5e124fffb51264182a5;6,265279;-75,572485;VERDADERO;14999999;1;3251932fd92e3445e9f414d2e1584a0c5b650067;Caribe;#0517;5;Vehículo particular;Castilla;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;5ae7d6cf2827f7968abcb5e124fffb51264182a5;Sin dato mercancías;Sin dato mercancías;Mercancía;-1;Sin dato;Sin dato;Sin dato
188039;HS_HURTO_GENERAL_2013_1197;2003-05-13 04:55:00;07ab83f0191239f2f355a666b55c3f1add2229c7;3031c8c0edb50b3a4a9f962cccf3ffe196642f96;351c2340f586cc48479956032af2465d65da8437;5ae7d6cf2827f7968abcb5e124fffb51264182a5;6,265279;-75,572485;FALSO;14999999;1;3031c8c0edb50b3a4a9f962cccf3ffe196642f96;Caribe;#0517;5;Vehículo particular;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;351c2340f586cc48479956032af2465d65da8437;Hurto por piratería terrestre;Sin dato;Sin dato;A vehículo repartidor;Arma de fuego;Sin dato;Sin dato;5ae7d6cf2827f7968abcb5e124fffb51264182a5;Sin dato mercancías;Sin dato mercancías;Mercancía;-1;Sin dato;Sin dato;Sin dato
188040;HS_HURTO_GENERAL_2013_1198;2003-05-13 17:15:00;07ab83f0191239f2f355a666b55c3f1add2229c7;1135b4b2ff847665d5dd88081fc9c55ba0aa17ba;351c2340f586cc48479956032af2465d65da8437;6a47bea38061b2150f26194b8d650dc5563fea64;6,206663;-75,586027;FALSO;4000000;1;1135b4b2ff847665d5dd88081fc9c55ba0aa17ba;Cristo Rey;#1509;15;Vehículo particular;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;351c2340f586cc48479956032af2465d65da8437;Hurto por piratería terrestre;Sin dato;Sin dato;A vehículo repartidor;Arma de fuego;Sin dato;Sin dato;6a47bea38061b2150f26194b8d650dc5563fea64;Artículos de aseo personal;Accesorios del hogar;Mercancía;-1;Sin dato;Sin dato;Sin dato
188042;HS_HURTO_GENERAL_2013_1208;2003-05-14 12:00:00;d3d89a70f04822d3063e91e24bf8573ba12fedec;ac38fff64ce017af3a02ecc4e67a2e43a623e89e;351c2340f586cc48479956032af2465d65da8437;f0ed6130d557ec267d0dd345a48561b50772851f;6,277341;-75,589372;FALSO;80000000;1;ac38fff64ce017af3a02ecc4e67a2e43a623e89e;La Pilarica;#0706;7;Vía pública;Sin dato;d3d89a70f04822d3063e91e24bf8573ba12fedec;Hombre;45;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;351c2340f586cc48479956032af2465d65da8437;Hurto por piratería terrestre;Sin dato;Sin dato;A vehículo repartidor;Arma de fuego;Sin dato;Sin dato;f0ed6130d557ec267d0dd345a48561b50772851f;Cerveza;Licor;Mercancía;-1;Sin dato;Sin dato;Sin dato
188045;HS_HURTO_GENERAL_2010_1516;2003-05-19 10:00:00;07ab83f0191239f2f355a666b55c3f1add2229c7;4506603ece02203e12558c875c357b286afbe13e;e56f69b049f0569379756c7843638d0b6d852d82;5ae7d6cf2827f7968abcb5e124fffb51264182a5;6,23182;-75,582665;VERDADERO;5000000;1;4506603ece02203e12558c875c357b286afbe13e;Tenche;#1502;15;Fábrica o empresa;Belén;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;5ae7d6cf2827f7968abcb5e124fffb51264182a5;Sin dato mercancías;Sin dato mercancías;Mercancía;-1;Sin dato;Sin dato;Sin dato
188047;HS_HURTO_GENERAL_2010_1562;2003-05-22 08:00:00;07ab83f0191239f2f355a666b55c3f1add2229c7;d185cfbbf18acfd72c1e4627b182e3689eea9c57;e56f69b049f0569379756c7843638d0b6d852d82;4956c893dc8096c4e096e9addae4c0a1356e6cc4;;;VERDADERO;6500000;1;d185cfbbf18acfd72c1e4627b182e3689eea9c57;Santa Fé;#1504;15;Vía pública;Belén;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;4956c893dc8096c4e096e9addae4c0a1356e6cc4;Cilíndros de gas;Elementos para guardar o almacenar;Mercancía;-1;Sin dato;Sin dato;Sin dato
188048;HS_HURTO_GENERAL_2010_1566;2003-05-22 17:00:00;07ab83f0191239f2f355a666b55c3f1add2229c7;3251932fd92e3445e9f414d2e1584a0c5b650067;e56f69b049f0569379756c7843638d0b6d852d82;5ae7d6cf2827f7968abcb5e124fffb51264182a5;;;VERDADERO;7000000;1;3251932fd92e3445e9f414d2e1584a0c5b650067;Caribe;#0517;5;Vehículo particular;Castilla;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;5ae7d6cf2827f7968abcb5e124fffb51264182a5;Sin dato mercancías;Sin dato mercancías;Mercancía;-1;Sin dato;Sin dato;Sin dato
188049;HS_HURTO_GENERAL_2010_1569;2003-05-22 19:35:00;07ab83f0191239f2f355a666b55c3f1add2229c7;3e51f6428ceaaafdc1a57b167ec271c2142ed631;e56f69b049f0569379756c7843638d0b6d852d82;bba497dc18cd5c3ed7be35a5114d58ad123406aa;;;VERDADERO;10000000;1;3e51f6428ceaaafdc1a57b167ec271c2142ed631;Fátima;#1601;16;Residencia;Belén;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;bba497dc18cd5c3ed7be35a5114d58ad123406aa;Instrumento musical;Música;Mercancía;-1;Sin dato;Sin dato;Sin dato
188050;HS_HURTO_GENERAL_2010_1574;2003-05-23 06:30:00;07ab83f0191239f2f355a666b55c3f1add2229c7;4ec74b0cef4c50704bf2e398588809a14a71a7ba;e56f69b049f0569379756c7843638d0b6d852d82;1e56f6204aa9ceae813574e588020bb8ffe81464;6,256908;-75,571705;FALSO;2000000;1;4ec74b0cef4c50704bf2e398588809a14a71a7ba;Estación Villa;#1005;10;Vehículo particular;Candelaria;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;1e56f6204aa9ceae813574e588020bb8ffe81464;Gas;Combustible;Mercancía;-1;Sin dato;Sin dato;Sin dato
188051;HS_HURTO_GENERAL_2010_1573;2003-05-23 06:30:00;07ab83f0191239f2f355a666b55c3f1add2229c7;4ec74b0cef4c50704bf2e398588809a14a71a7ba;e56f69b049f0569379756c7843638d0b6d852d82;4956c893dc8096c4e096e9addae4c0a1356e6cc4;6,256908;-75,571705;VERDADERO;1000000;1;4ec74b0cef4c50704bf2e398588809a14a71a7ba;Estación Villa;#1005;10;Vehículo particular;Candelaria;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;4956c893dc8096c4e096e9addae4c0a1356e6cc4;Cilíndros de gas;Elementos para guardar o almacenar;Mercancía;-1;Sin dato;Sin dato;Sin dato
188059;HS_HURTO_GENERAL_2010_1682;2003-05-29 09:15:00;07ab83f0191239f2f355a666b55c3f1add2229c7;a6c6d61a51ef4a900455c654d6e3fbec14be5311;e56f69b049f0569379756c7843638d0b6d852d82;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;6,23182;-75,582665;VERDADERO;1000000;1;a6c6d61a51ef4a900455c654d6e3fbec14be5311;Tenche;#1502;15;Vehículo particular;Belén;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;Carbohidratos y dulces;Alimento;Mercancía;-1;Sin dato;Sin dato;Sin dato
